id,data
"v2141",3
"v2142",3
"v2143",1
"v2144",0
"v2145",2
"v2146",1
"v2147",4
"v2148",0
"v2149",2
"v2150",1
"v2151",2
"v2152",1
"v2153",2
"v2154",4
"v2155",3
"v2156",2
"v2157",1
"v2158",2
"v2159",3
"v2160",3
"v2161",3
"v2162",4
"v2163",4
"v2164",1
"v2165",3
"v2166",2
"v2167",3
"v2168",1
"v2169",4
"v2170",0
"v2171",4
"v2172",2
"v2173",1
"v2174",2
"v2175",1
"v2176",4
"v2177",4
"v2178",2
"v2179",1
"v2180",1
"v2181",1
"v2182",2
"v2183",3
"v2184",4
"v2185",2
"v2186",0
"v2187",2
"v2188",0
"v2189",1
"v2190",3
"v2191",3
"v2192",0
"v2193",0
"v2194",2
"v2195",1
"v2196",1
"v2197",3
"v2198",2
"v2199",3
"v2200",2
"v2201",1
"v2202",0
"v2203",4
"v2204",1
"v2205",3
"v2206",3
"v2207",1
"v2208",2
"v2209",1
"v2210",1
"v2211",4
"v2212",4
"v2213",4
"v2214",0
"v2215",4
"v2216",3
"v2217",4
"v2218",0
"v2219",2
"v2220",3
"v2221",2
"v2222",0
"v2223",1
"v2224",1
"v2225",0
"v2226",2
"v2227",4
"v2228",0
"v2229",3
"v2230",0
"v2231",3
"v2232",4
"v2233",3
"v2234",4
"v2235",1
"v2236",0
"v2237",0
"v2238",3
"v2239",0
"v2240",3
"v2241",4
"v2242",2
"v2243",2
"v2244",3
"v2245",0
"v2246",2
"v2247",0
"v2248",4
"v2249",0
"v2250",1
"v2251",3
"v2252",0
"v2253",0
"v2254",0
"v2255",2
"v2256",2
"v2257",0
"v2258",3
"v2259",2
"v2260",0
"v2261",0
"v2262",2
"v2263",4
"v2264",2
"v2265",4
"v2266",0
"v2267",0
"v2268",1
"v2269",1
"v2270",1
"v2271",3
"v2272",2
"v2273",0
"v2274",3
"v2275",0
"v2276",0
"v2277",0
"v2278",1
"v2279",2
"v2280",0
"v2281",2
"v2282",0
"v2283",3
"v2284",0
"v2285",1
"v2286",3
"v2287",2
"v2288",2
"v2289",1
"v2290",4
"v2291",0
"v2292",1
"v2293",2
"v2294",1
"v2295",0
"v2296",0
"v2297",1
"v2298",1
"v2299",1
"v2300",0
"v2301",1
"v2302",4
"v2303",0
"v2304",4
"v2305",2
"v2306",2
"v2307",3
"v2308",3
"v2309",0
"v2310",3
"v2311",3
"v2312",4
"v2313",2
"v2314",2
"v2315",3
"v2316",1
"v2317",2
"v2318",4
"v2319",2
"v2320",1
"v2321",1
"v2322",4
"v2323",2
"v2324",0
"v2325",0
"v2326",4
"v2327",1
"v2328",4
"v2329",2
"v2330",3
"v2331",4
"v2332",3
"v2333",2
"v2334",4
"v2335",4
"v2336",3
"v2337",3
"v2338",4
"v2339",0
"v2340",0
"v2341",2
"v2342",0
"v2343",2
"v2344",2
"v2345",4
"v2346",3
"v2347",3
"v2348",0
"v2349",4
"v2350",2
"v2351",1
"v2352",3
"v2353",0
"v2354",0
"v2355",4
"v2356",2
"v2357",1
"v2358",0
"v2359",4
"v2360",4
"v2361",3
"v2362",4
"v2363",2
"v2364",2
"v2365",3
"v2366",2
"v2367",1
"v2368",2
"v2369",1
"v2370",4
"v2371",0
"v2372",3
"v2373",0
"v2374",3
"v2375",3
"v2376",2
"v2377",0
"v2378",4
"v2379",4
"v2380",0
"v2381",0
"v2382",3
"v2383",4
"v2384",3
"v2385",4
"v2386",4
"v2387",0
"v2388",3
"v2389",3
"v2390",4
"v2391",2
"v2392",2
"v2393",1
"v2394",2
"v2395",3
"v2396",2
"v2397",4
"v2398",2
"v2399",1
"v2400",0
"v2401",3
"v2402",0
"v2403",2
"v2404",0
"v2405",0
"v2406",3
"v2407",3
"v2408",3
"v2409",3
"v2410",3
"v2411",2
"v2412",1
"v2413",0
"v2414",0
"v2415",0
"v2416",1
"v2417",4
"v2418",4
"v2419",2
"v2420",3
"v2421",3
"v2422",0
"v2423",3
"v2424",3
"v2425",4
"v2426",3
"v2427",1
"v2428",2
"v2429",4
"v2430",0
"v2431",4
"v2432",1
"v2433",4
"v2434",3
"v2435",2
"v2436",0
"v2437",2
"v2438",3
"v2439",1
"v2440",3
"v2441",1
"v2442",2
"v2443",1
"v2444",2
"v2445",2
"v2446",2
"v2447",1
"v2448",3
"v2449",1
"v2450",1
"v2451",4
"v2452",3
"v2453",4
"v2454",0
"v2455",2
"v2456",3
"v2457",2
"v2458",0
"v2459",3
"v2460",1
"v2461",3
"v2462",1
"v2463",2
"v2464",0
"v2465",0
"v2466",2
"v2467",1
"v2468",4
"v2469",2
"v2470",4
"v2471",2
"v2472",0
"v2473",3
"v2474",1
"v2475",0
"v2476",2
"v2477",0
"v2478",2
"v2479",4
"v2480",1
"v2481",1
"v2482",4
"v2483",1
"v2484",0
"v2485",0
"v2486",4
"v2487",3
"v2488",4
"v2489",3
"v2490",4
"v2491",1
"v2492",2
"v2493",0
"v2494",3
"v2495",4
"v2496",2
"v2497",0
"v2498",4
"v2499",4
"v2500",0
"v2501",1
"v2502",4
"v2503",4
"v2504",3
"v2505",3
"v2506",1
"v2507",1
"v2508",2
"v2509",4
"v2510",3
"v2511",1
"v2512",2
"v2513",0
"v2514",2
"v2515",1
"v2516",4
"v2517",3
"v2518",0
"v2519",0
"v2520",1
"v2521",1
"v2522",2
"v2523",2
"v2524",4
"v2525",4
"v2526",3
"v2527",4
"v2528",1
"v2529",1
"v2530",4
"v2531",3
"v2532",4
"v2533",3
"v2534",1
"v2535",4
"v2536",3
"v2537",4
"v2538",0
"v2539",2
"v2540",2
"v2541",2
"v2542",0
"v2543",4
"v2544",3
"v2545",3
"v2546",0
"v2547",4
"v2548",0
"v2549",4
"v2550",4
"v2551",1
"v2552",4
"v2553",3
"v2554",3
"v2555",0
"v2556",2
"v2557",0
"v2558",0
"v2559",4
"v2560",3
"v2561",3
"v2562",1
"v2563",0
"v2564",0
"v2565",0
"v2566",2
"v2567",4
"v2568",1
"v2569",3
"v2570",3
"v2571",3
"v2572",3
"v2573",3
"v2574",1
"v2575",1
"v2576",2
"v2577",4
"v2578",2
"v2579",4
"v2580",2
"v2581",4
"v2582",0
"v2583",1
"v2584",0
"v2585",1
"v2586",3
"v2587",1
"v2588",0
"v2589",4
"v2590",3
"v2591",3
"v2592",2
"v2593",0
"v2594",1
"v2595",0
"v2596",2
"v2597",2
"v2598",2
"v2599",0
"v2600",1
"v2601",0
"v2602",1
"v2603",3
"v2604",0
"v2605",4
"v2606",3
"v2607",3
"v2608",1
"v2609",3
"v2610",2
"v2611",2
"v2612",2
"v2613",1
"v2614",1
"v2615",0
"v2616",2
"v2617",4
"v2618",2
"v2619",1
"v2620",1
"v2621",0
"v2622",1
"v2623",2
"v2624",1
"v2625",4
"v2626",1
"v2627",4
"v2628",0
"v2629",3
"v2630",0
"v2631",3
"v2632",0
"v2633",0
"v2634",2
"v2635",0
"v2636",2
"v2637",4
"v2638",4
"v2639",2
"v2640",3
"v2641",2
"v2642",4
"v2643",4
"v2644",2
"v2645",4
"v2646",4
"v2647",3
"v2648",3
"v2649",0
"v2650",0
"v2651",2
"v2652",0
"v2653",4
"v2654",4
"v2655",0
"v2656",1
"v2657",2
"v2658",1
"v2659",0
"v2660",3
"v2661",4
"v2662",1
"v2663",4
"v2664",0
"v2665",0
"v2666",2
"v2667",3
"v2668",4
"v2669",0
"v2670",3
"v2671",1
"v2672",3
"v2673",0
"v2674",2
"v2675",0
"v2676",1
"v2677",0
"v2678",0
"v2679",2
"v2680",0
"v2681",2
"v2682",0
"v2683",1
"v2684",0
"v2685",0
"v2686",0
"v2687",4
"v2688",1
"v2689",0
"v2690",3
"v2691",2
"v2692",4
"v2693",4
"v2694",3
"v2695",4
"v2696",1
"v2697",4
"v2698",1
"v2699",1
"v2700",0
"v2701",3
"v2702",3
"v2703",2
"v2704",2
"v2705",3
"v2706",0
"v2707",1
"v2708",3
"v2709",3
"v2710",2
"v2711",0
"v2712",1
"v2713",4
"v2714",1
"v2715",4
"v2716",0
"v2717",4
"v2718",0
"v2719",3
"v2720",1
"v2721",2
"v2722",1
"v2723",3
"v2724",0
"v2725",3
"v2726",0
"v2727",1
"v2728",4
"v2729",3
"v2730",4
"v2731",2
"v2732",0
"v2733",4
"v2734",3
"v2735",1
"v2736",0
"v2737",1
"v2738",3
"v2739",4
"v2740",0
"v2741",4
"v2742",2
"v2743",2
"v2744",4
"v2745",4
"v2746",0
"v2747",3
"v2748",1
"v2749",3
"v2750",4
"v2751",3
"v2752",3
"v2753",2
"v2754",2
"v2755",3
"v2756",1
"v2757",0
"v2758",2
"v2759",2
"v2760",2
"v2761",4
"v2762",0
"v2763",0
"v2764",1
"v2765",2
"v2766",1
"v2767",4
"v2768",0
"v2769",4
"v2770",2
"v2771",1
"v2772",0
"v2773",1
"v2774",4
"v2775",0
"v2776",0
"v2777",4
"v2778",4
"v2779",4
"v2780",4
"v2781",2
"v2782",4
"v2783",0
"v2784",1
"v2785",2
"v2786",2
"v2787",1
"v2788",0
"v2789",4
"v2790",2
"v2791",3
"v2792",2
"v2793",1
"v2794",0
"v2795",3
"v2796",4
"v2797",2
"v2798",3
"v2799",0
"v2800",3
"v2801",2
"v2802",0
"v2803",4
"v2804",0
"v2805",2
"v2806",2
"v2807",1
"v2808",3
"v2809",3
"v2810",0
"v2811",3
"v2812",4
"v2813",2
"v2814",2
"v2815",4
"v2816",3
"v2817",0
"v2818",1
"v2819",0
"v2820",3
"v2821",2
"v2822",3
"v2823",4
"v2824",4
"v2825",2
"v2826",2
"v2827",4
"v2828",4
"v2829",4
"v2830",4
"v2831",2
"v2832",0
"v2833",3
"v2834",2
"v2835",3
"v2836",2
"v2837",0
"v2838",3
"v2839",0
"v2840",3
"v2841",1
"v2842",3
"v2843",1
"v2844",0
"v2845",2
"v2846",2
"v2847",4
"v2848",1
"v2849",1
"v2850",2
"v2851",1
"v2852",3
"v2853",0
"v2854",3
"v2855",1
"v2856",3
"v2857",2
"v2858",0
"v2859",2
"v2860",3
"v2861",2
"v2862",4
"v2863",3
"v2864",3
"v2865",3
"v2866",3
"v2867",2
"v2868",0
"v2869",3
"v2870",1
"v2871",3
"v2872",0
"v2873",3
"v2874",1
"v2875",1
"v2876",3
"v2877",3
"v2878",4
"v2879",2
"v2880",2
"v2881",2
"v2882",1
"v2883",1
"v2884",3
"v2885",0
"v2886",2
"v2887",4
"v2888",1
"v2889",0
"v2890",4
"v2891",2
"v2892",1
"v2893",3
"v2894",0
"v2895",0
"v2896",2
"v2897",3
"v2898",0
"v2899",2
"v2900",0
"v2901",2
"v2902",3
"v2903",1
"v2904",3
"v2905",2
"v2906",2
"v2907",3
"v2908",1
"v2909",1
"v2910",1
"v2911",4
"v2912",4
"v2913",2
"v2914",0
"v2915",2
"v2916",3
"v2917",1
"v2918",3
"v2919",4
"v2920",2
"v2921",0
"v2922",3
"v2923",2
"v2924",2
"v2925",2
"v2926",0
"v2927",2
"v2928",1
"v2929",2
"v2930",2
"v2931",4
"v2932",3
"v2933",3
"v2934",0
"v2935",1
"v2936",4
"v2937",3
"v2938",3
"v2939",4
"v2940",1
"v2941",3
"v2942",4
"v2943",3
"v2944",3
"v2945",2
"v2946",2
"v2947",3
"v2948",3
"v2949",1
"v2950",1
"v2951",4
"v2952",4
"v2953",0
"v2954",1
"v2955",1
"v2956",3
"v2957",2
"v2958",4
"v2959",3
"v2960",4
"v2961",0
"v2962",0
"v2963",2
"v2964",2
"v2965",0
"v2966",3
"v2967",1
"v2968",4
"v2969",2
"v2970",1
"v2971",3
"v2972",2
"v2973",2
"v2974",1
"v2975",4
"v2976",2
"v2977",1
"v2978",2
"v2979",0
"v2980",3
"v2981",1
"v2982",2
"v2983",2
"v2984",0
"v2985",4
"v2986",1
"v2987",3
"v2988",2
"v2989",3
"v2990",3
"v2991",0
"v2992",1
"v2993",2
"v2994",4
"v2995",0
"v2996",1
"v2997",2
"v2998",0
"v2999",3
"v3000",0
"v3001",0
"v3002",2
"v3003",4
"v3004",1
"v3005",0
"v3006",4
"v3007",4
"v3008",2
"v3009",0
"v3010",3
"v3011",2
"v3012",2
"v3013",3
"v3014",4
"v3015",4
"v3016",1
"v3017",4
"v3018",2
"v3019",2
"v3020",4
"v3021",4
"v3022",1
"v3023",4
"v3024",2
"v3025",3
"v3026",3
"v3027",4
"v3028",2
"v3029",0
"v3030",2
"v3031",1
"v3032",2
"v3033",0
"v3034",4
"v3035",4
"v3036",3
"v3037",3
"v3038",3
"v3039",0
"v3040",4
"v3041",0
"v3042",2
"v3043",4
"v3044",0
"v3045",4
"v3046",4
"v3047",0
"v3048",1
"v3049",4
"v3050",0
"v3051",0
"v3052",0
"v3053",1
"v3054",4
"v3055",4
"v3056",2
"v3057",2
"v3058",0
"v3059",4
"v3060",3
"v3061",0
"v3062",4
"v3063",3
"v3064",2
"v3065",1
"v3066",0
"v3067",2
"v3068",4
"v3069",0
"v3070",4
"v3071",3
"v3072",0
"v3073",3
"v3074",3
"v3075",2
"v3076",4
"v3077",4
"v3078",1
"v3079",2
"v3080",2
"v3081",0
"v3082",4
"v3083",2
"v3084",2
"v3085",3
"v3086",2
"v3087",1
"v3088",2
"v3089",2
"v3090",2
"v3091",3
"v3092",2
"v3093",3
"v3094",2
"v3095",1
"v3096",3
"v3097",2
"v3098",2
"v3099",0
"v3100",0
"v3101",0
"v3102",4
"v3103",3
"v3104",0
"v3105",4
"v3106",2
"v3107",3
"v3108",3
"v3109",0
"v3110",4
"v3111",1
"v3112",2
"v3113",4
"v3114",0
"v3115",3
"v3116",2
"v3117",4
"v3118",4
"v3119",3
"v3120",0
"v3121",3
"v3122",4
"v3123",2
"v3124",0
"v3125",3
"v3126",3
"v3127",1
"v3128",2
"v3129",2
"v3130",2
"v3131",3
"v3132",1
"v3133",1
"v3134",1
"v3135",2
"v3136",3
"v3137",3
"v3138",1
"v3139",2
"v3140",2
"v3141",3
"v3142",3
"v3143",1
"v3144",4
"v3145",3
"v3146",3
"v3147",0
"v3148",4
"v3149",3
"v3150",2
"v3151",2
"v3152",4
"v3153",2
"v3154",2
"v3155",4
"v3156",3
"v3157",0
"v3158",0
"v3159",3
"v3160",4
"v3161",1
"v3162",0
"v3163",4
"v3164",0
"v3165",3
"v3166",1
"v3167",4
"v3168",1
"v3169",4
"v3170",1
"v3171",1
"v3172",0
"v3173",3
"v3174",2
"v3175",1
"v3176",3
"v3177",0
"v3178",2
"v3179",4
"v3180",4
"v3181",4
"v3182",1
"v3183",4
"v3184",4
"v3185",4
"v3186",1
"v3187",4
"v3188",1
"v3189",2
"v3190",1
"v3191",4
"v3192",2
"v3193",0
"v3194",1
"v3195",1
"v3196",1
"v3197",3
"v3198",2
"v3199",3
"v3200",3
"v3201",3
"v3202",3
"v3203",0
"v3204",3
"v3205",3
"v3206",2
"v3207",0
"v3208",4
"v3209",3
"v3210",4
"v3211",3
"v3212",3
"v3213",1
"v3214",0
"v3215",0
"v3216",1
"v3217",1
"v3218",0
"v3219",0
"v3220",3
"v3221",3
"v3222",2
"v3223",2
"v3224",1
"v3225",2
"v3226",2
"v3227",4
"v3228",0
"v3229",0
"v3230",2
"v3231",1
"v3232",0
"v3233",3
"v3234",1
"v3235",0
"v3236",0
"v3237",2
"v3238",0
"v3239",3
"v3240",0
"v3241",2
"v3242",4
"v3243",0
"v3244",3
"v3245",2
"v3246",1
"v3247",3
"v3248",3
"v3249",1
"v3250",2
"v3251",1
"v3252",2
"v3253",3
"v3254",1
"v3255",1
"v3256",4
"v3257",4
"v3258",2
"v3259",1
"v3260",4
"v3261",1
"v3262",4
"v3263",0
"v3264",0
"v3265",3
"v3266",3
"v3267",3
"v3268",4
"v3269",1
"v3270",0
"v3271",0
"v3272",0
"v3273",2
"v3274",3
"v3275",2
"v3276",1
"v3277",4
"v3278",2
"v3279",1
"v3280",2
"v3281",1
"v3282",0
"v3283",3
"v3284",0
"v3285",4
"v3286",0
"v3287",2
"v3288",1
"v3289",1
"v3290",2
"v3291",0
"v3292",4
"v3293",4
"v3294",3
"v3295",1
"v3296",2
"v3297",4
"v3298",0
"v3299",4
"v3300",3
"v3301",3
"v3302",3
"v3303",1
"v3304",1
"v3305",1
"v3306",3
"v3307",0
"v3308",1
"v3309",4
"v3310",1
"v3311",2
"v3312",4
"v3313",1
"v3314",1
"v3315",3
"v3316",1
"v3317",1
"v3318",2
"v3319",4
"v3320",4
"v3321",4
"v3322",2
"v3323",1
"v3324",0
"v3325",1
"v3326",1
"v3327",1
"v3328",3
"v3329",1
"v3330",0
"v3331",3
"v3332",1
"v3333",0
"v3334",4
"v3335",3
"v3336",2
"v3337",4
"v3338",1
"v3339",2
"v3340",4
"v3341",0
"v3342",2
"v3343",3
"v3344",0
"v3345",4
"v3346",0
"v3347",3
"v3348",0
"v3349",3
"v3350",3
"v3351",1
"v3352",3
"v3353",1
"v3354",4
"v3355",2
"v3356",4
"v3357",2
"v3358",2
"v3359",1
"v3360",0
"v3361",0
"v3362",1
"v3363",4
"v3364",0
"v3365",1
"v3366",3
"v3367",3
"v3368",1
"v3369",3
"v3370",4
"v3371",3
"v3372",1
"v3373",3
"v3374",1
"v3375",4
"v3376",4
"v3377",1
"v3378",0
"v3379",3
"v3380",3
"v3381",2
"v3382",3
"v3383",1
"v3384",4
"v3385",1
"v3386",3
"v3387",3
"v3388",0
"v3389",3
"v3390",2
"v3391",1
"v3392",0
"v3393",1
"v3394",2
"v3395",1
"v3396",2
"v3397",4
"v3398",2
"v3399",1
"v3400",0
"v3401",4
"v3402",2
"v3403",4
"v3404",0
"v3405",2
"v3406",2
"v3407",4
"v3408",4
"v3409",3
"v3410",2
"v3411",2
"v3412",0
"v3413",4
"v3414",3
"v3415",1
"v3416",4
"v3417",4
"v3418",3
"v3419",1
"v3420",1
"v3421",0
"v3422",2
"v3423",2
"v3424",4
"v3425",4
"v3426",0
"v3427",2
"v3428",2
"v3429",0
"v3430",1
"v3431",2
"v3432",1
"v3433",0
"v3434",1
"v3435",0
"v3436",3
"v3437",1
"v3438",4
"v3439",0
"v3440",2
"v3441",2
"v3442",2
"v3443",1
"v3444",3
"v3445",0
"v3446",2
"v3447",3
"v3448",2
"v3449",2
"v3450",1
"v3451",1
"v3452",2
"v3453",4
"v3454",0
"v3455",4
"v3456",0
"v3457",0
"v3458",0
"v3459",1
"v3460",3
"v3461",3
"v3462",4
"v3463",3
"v3464",0
"v3465",4
"v3466",0
"v3467",1
"v3468",1
"v3469",0
"v3470",3
"v3471",3
"v3472",0
"v3473",4
"v3474",0
"v3475",2
"v3476",4
"v3477",3
"v3478",2
"v3479",2
"v3480",0
"v3481",1
"v3482",1
"v3483",1
"v3484",3
"v3485",2
"v3486",4
"v3487",2
"v3488",1
"v3489",4
"v3490",1
"v3491",4
"v3492",3
"v3493",2
"v3494",3
"v3495",4
"v3496",2
"v3497",4
"v3498",0
"v3499",1
"v3500",0
"v3501",1
"v3502",0
"v3503",2
"v3504",0
"v3505",2
"v3506",1
"v3507",4
"v3508",1
"v3509",4
"v3510",3
"v3511",2
"v3512",2
"v3513",1
"v3514",4
"v3515",0
"v3516",4
"v3517",4
"v3518",1
"v3519",4
"v3520",3
"v3521",3
"v3522",1
"v3523",1
"v3524",3
"v3525",3
"v3526",2
"v3527",1
"v3528",1
"v3529",3
"v3530",4
"v3531",3
"v3532",2
"v3533",2
"v3534",3
"v3535",1
"v3536",0
"v3537",0
"v3538",0
"v3539",3
"v3540",2
"v3541",4
"v3542",2
"v3543",3
"v3544",4
"v3545",4
"v3546",3
"v3547",1
"v3548",4
"v3549",1
"v3550",1
"v3551",0
"v3552",1
"v3553",4
"v3554",1
"v3555",4
"v3556",1
"v3557",4
"v3558",4
"v3559",0
"v3560",2
"v3561",0
"v3562",4
"v3563",0
"v3564",1
"v3565",3
"v3566",3
"v3567",2
"v3568",2
"v3569",0
"v3570",2
"v3571",0
"v3572",1
"v3573",4
"v3574",4
"v3575",3
"v3576",0
"v3577",1
"v3578",4
"v3579",3
"v3580",3
"v3581",0
"v3582",3
"v3583",4
"v3584",2
"v3585",4
"v3586",3
"v3587",4
"v3588",0
"v3589",4
"v3590",1
"v3591",1
"v3592",1
"v3593",4
"v3594",3
"v3595",4
"v3596",2
"v3597",0
"v3598",3
"v3599",0
"v3600",0
"v3601",0
"v3602",1
"v3603",0
"v3604",0
"v3605",3
"v3606",2
"v3607",2
"v3608",4
"v3609",4
"v3610",1
"v3611",0
"v3612",3
"v3613",0
"v3614",3
"v3615",3
"v3616",3
"v3617",2
"v3618",1
"v3619",1
"v3620",2
"v3621",3
"v3622",1
"v3623",2
"v3624",0
"v3625",3
"v3626",4
"v3627",3
"v3628",1
"v3629",0
"v3630",4
"v3631",4
"v3632",3
"v3633",2
"v3634",0
"v3635",1
"v3636",3
"v3637",4
"v3638",2
"v3639",3
"v3640",2
"v3641",3
"v3642",0
"v3643",0
"v3644",3
"v3645",2
"v3646",1
"v3647",2
"v3648",1
"v3649",3
"v3650",2
"v3651",0
"v3652",4
"v3653",4
"v3654",4
"v3655",0
"v3656",0
"v3657",3
"v3658",0
"v3659",0
"v3660",4
"v3661",2
"v3662",1
"v3663",1
"v3664",0
"v3665",0
"v3666",3
"v3667",1
"v3668",3
"v3669",2
"v3670",0
"v3671",4
"v3672",0
"v3673",1
"v3674",3
"v3675",2
"v3676",4
"v3677",2
"v3678",0
"v3679",4
"v3680",2
"v3681",1
"v3682",4
"v3683",1
"v3684",3
"v3685",2
"v3686",1
"v3687",2
"v3688",1
"v3689",4
"v3690",3
"v3691",3
"v3692",1
"v3693",3
"v3694",0
"v3695",0
"v3696",4
"v3697",1
"v3698",3
"v3699",2
"v3700",4
"v3701",0
"v3702",1
"v3703",3
"v3704",0
"v3705",4
"v3706",2
"v3707",3
"v3708",0
"v3709",2
"v3710",1
"v3711",2
"v3712",2
"v3713",3
"v3714",3
"v3715",2
"v3716",0
"v3717",4
"v3718",2
"v3719",3
"v3720",4
"v3721",3
"v3722",4
"v3723",1
"v3724",2
"v3725",3
"v3726",2
"v3727",4
"v3728",4
"v3729",2
"v3730",3
"v3731",3
"v3732",0
"v3733",2
"v3734",4
"v3735",2
"v3736",3
"v3737",1
"v3738",0
"v3739",1
"v3740",4
"v3741",4
"v3742",2
"v3743",4
"v3744",1
"v3745",2
"v3746",2
"v3747",1
"v3748",1
"v3749",2
"v3750",2
"v3751",3
"v3752",1
"v3753",1
"v3754",0
"v3755",0
"v3756",0
"v3757",1
"v3758",3
"v3759",1
"v3760",0
"v3761",0
"v3762",2
"v3763",1
"v3764",2
"v3765",4
"v3766",3
"v3767",1
"v3768",2
"v3769",3
"v3770",0
"v3771",0
"v3772",1
"v3773",0
"v3774",4
"v3775",2
"v3776",4
"v3777",1
"v3778",2
"v3779",1
"v3780",1
"v3781",1
"v3782",2
"v3783",3
"v3784",0
"v3785",1
"v3786",1
"v3787",2
"v3788",1
"v3789",0
"v3790",2
"v3791",4
"v3792",4
"v3793",2
"v3794",0
"v3795",0
"v3796",3
"v3797",1
"v3798",4
"v3799",3
"v3800",0
"v3801",4
"v3802",1
"v3803",2
"v3804",1
"v3805",3
"v3806",1
"v3807",3
"v3808",3
"v3809",1
"v3810",4
"v3811",2
"v3812",1
"v3813",3
"v3814",0
"v3815",4
"v3816",4
"v3817",1
"v3818",3
"v3819",2
"v3820",1
"v3821",0
"v3822",3
"v3823",4
"v3824",1
"v3825",4
"v3826",1
"v3827",3
"v3828",3
"v3829",2
"v3830",0
"v3831",0
"v3832",4
"v3833",4
"v3834",0
"v3835",1
"v3836",0
"v3837",0
"v3838",2
"v3839",4
"v3840",0
"v3841",0
"v3842",0
"v3843",0
"v3844",3
"v3845",4
"v3846",0
"v3847",2
"v3848",1
"v3849",2
"v3850",0
"v3851",4
"v3852",3
"v3853",2
"v3854",1
"v3855",2
"v3856",1
"v3857",1
"v3858",1
"v3859",0
"v3860",1
"v3861",4
"v3862",4
"v3863",0
"v3864",4
"v3865",1
"v3866",2
"v3867",3
"v3868",1
"v3869",2
"v3870",0
"v3871",2
"v3872",3
"v3873",0
"v3874",3
"v3875",2
"v3876",3
"v3877",4
"v3878",3
"v3879",3
"v3880",1
"v3881",1
"v3882",1
"v3883",3
"v3884",4
"v3885",4
"v3886",2
"v3887",1
"v3888",1
"v3889",4
"v3890",4
"v3891",0
"v3892",4
"v3893",4
"v3894",3
"v3895",1
"v3896",4
"v3897",2
"v3898",0
"v3899",0
"v3900",2
"v3901",0
"v3902",4
"v3903",3
"v3904",3
"v3905",3
"v3906",2
"v3907",4
"v3908",1
"v3909",0
"v3910",0
"v3911",2
"v3912",0
"v3913",0
"v3914",3
"v3915",1
"v3916",2
"v3917",4
"v3918",2
"v3919",1
"v3920",2
"v3921",0
"v3922",0
"v3923",0
"v3924",1
"v3925",3
"v3926",3
"v3927",3
"v3928",0
"v3929",0
"v3930",2
"v3931",2
"v3932",3
"v3933",1
"v3934",4
"v3935",0
"v3936",1
"v3937",4
"v3938",0
"v3939",4
"v3940",0
"v3941",3
"v3942",1
"v3943",4
"v3944",4
"v3945",0
"v3946",0
"v3947",1
"v3948",1
"v3949",1
"v3950",3
"v3951",0
"v3952",4
"v3953",1
"v3954",3
"v3955",3
"v3956",0
"v3957",3
"v3958",3
"v3959",1
"v3960",2
"v3961",2
"v3962",3
"v3963",2
"v3964",2
"v3965",3
"v3966",2
"v3967",4
"v3968",1
"v3969",2
"v3970",4
"v3971",4
"v3972",0
"v3973",1
"v3974",4
"v3975",1
"v3976",3
"v3977",1
"v3978",1
"v3979",2
"v3980",1
"v3981",1
"v3982",0
"v3983",4
"v3984",2
"v3985",2
"v3986",1
"v3987",3
"v3988",4
"v3989",2
"v3990",4
"v3991",2
"v3992",0
"v3993",2
"v3994",3
"v3995",0
"v3996",4
"v3997",2
"v3998",1
"v3999",1
"v4000",1
"v4001",2
"v4002",1
"v4003",2
"v4004",1
"v4005",1
"v4006",2
"v4007",0
"v4008",2
"v4009",0
"v4010",1
"v4011",1
"v4012",0
"v4013",1
"v4014",4
"v4015",2
"v4016",2
"v4017",0
"v4018",1
"v4019",4
"v4020",0
"v4021",2
"v4022",4
"v4023",0
"v4024",3
"v4025",1
"v4026",3
"v4027",2
"v4028",2
"v4029",4
"v4030",1
"v4031",0
"v4032",1
"v4033",2
"v4034",1
"v4035",0
"v4036",2
"v4037",4
"v4038",0
"v4039",0
"v4040",2
"v4041",1
"v4042",3
"v4043",3
"v4044",4
"v4045",0
"v4046",1
"v4047",3
"v4048",0
"v4049",1
"v4050",0
"v4051",2
"v4052",3
"v4053",1
"v4054",4
"v4055",1
"v4056",2
"v4057",0
"v4058",4
"v4059",2
"v4060",4
"v4061",2
"v4062",4
"v4063",2
"v4064",0
"v4065",2
"v4066",4
"v4067",0
"v4068",2
"v4069",2
"v4070",3
"v4071",1
"v4072",0
"v4073",1
"v4074",3
"v4075",2
"v4076",1
"v4077",3
"v4078",3
"v4079",1
"v4080",2
"v4081",4
"v4082",3
"v4083",1
"v4084",1
"v4085",2
"v4086",2
"v4087",3
"v4088",3
"v4089",0
"v4090",1
"v4091",0
"v4092",4
"v4093",2
"v4094",4
"v4095",1
"v4096",0
"v4097",1
"v4098",4
"v4099",4
"v4100",3
"v4101",3
"v4102",2
"v4103",3
"v4104",3
"v4105",1
"v4106",0
"v4107",4
"v4108",2
"v4109",4
"v4110",4
"v4111",0
"v4112",4
"v4113",4
"v4114",2
"v4115",1
"v4116",1
"v4117",0
"v4118",2
"v4119",2
"v4120",2
"v4121",1
"v4122",4
"v4123",1
"v4124",0
"v4125",2
"v4126",1
"v4127",3
"v4128",3
"v4129",0
"v4130",0
"v4131",4
"v4132",4
"v4133",2
"v4134",2
"v4135",4
"v4136",1
"v4137",0
"v4138",1
"v4139",1
