Post.id|Tag.id|eid_generated
274877914743|1339|79639
274877914743|2068|79640
274877914743|7517|79641
206158438021|1953|79642
206158438021|4845|79643
206158438041|1187|79644
206158438041|4845|79645
206158438041|6410|79646
206158438041|6437|79647
206158438041|7581|79648
1030792159250|1329|79649
481036345366|1329|79650
206158438441|193|79651
206158438441|13688|79652
206158438458|193|79653
206158438458|3033|79654
206158438458|5099|79655
206158438458|6862|79656
206158438458|10946|79657
206158438458|12259|79658
206158438473|193|79659
206158438473|2962|79660
206158438473|3013|79661
206158438473|5104|79662
206158438473|9047|79663
206158438473|9058|79664
206158438473|13663|79665
206158438474|193|79666
206158438474|2112|79667
206158438474|3089|79668
206158438474|13995|79669
206158438474|15353|79670
206158438495|193|79671
206158438495|2999|79672
206158438495|9294|79673
206158438495|11539|79674
206158438503|193|79675
206158438503|296|79676
206158438503|5153|79677
206158438503|7579|79678
206158438518|193|79679
206158438518|973|79680
206158438518|7235|79681
206158438518|13809|79682
206158438537|193|79683
206158438537|2030|79684
206158438537|7034|79685
206158438537|9074|79686
962072682638|1799|79687
962072682638|2896|79688
962072682638|8107|79689
893353205920|1799|79690
893353205920|2896|79691
755914252459|1799|79692
549755822280|1799|79693
549755822280|2896|79694
755914252496|1799|79695
1030792159451|1799|79696
1030792159451|3049|79697
687194775788|1799|79698
687194775788|2896|79699
687194775788|9326|79700
893353206019|1799|79701
893353206019|2896|79702
893353206019|2900|79703
893353206050|1799|79704
893353206050|9548|79705
893353206050|11541|79706
1030792159535|1799|79707
824633729342|1799|79708
893353206094|1799|79709
893353206094|2896|79710
893353206094|9548|79711
893353206094|11541|79712
755914252650|1799|79713
755914252650|7777|79714
755914252650|11541|79715
755914252658|1799|79716
618475299206|1799|79717
618475299206|8107|79718
824633729415|1799|79719
824633729418|1799|79720
824633729418|5303|79721
824633729418|7777|79722
824633729418|8107|79723
687194775947|1963|79724
687194775965|1192|79725
687194775965|1766|79726
687194775965|1963|79727
687194775965|7555|79728
687194775965|9209|79729
687194775986|1675|79730
687194775986|1963|79731
687194775986|2018|79732
687194775986|6783|79733
687194775986|6954|79734
687194775986|9236|79735
687194775986|11128|79736
687194776000|1963|79737
687194776000|1989|79738
687194776000|2802|79739
687194776000|7004|79740
687194776000|11541|79741
687194776009|1963|79742
687194776009|5077|79743
687194776009|6131|79744
687194776009|8426|79745
687194776009|10798|79746
687194776017|1963|79747
687194776017|7089|79748
687194776017|12410|79749
687194776038|1963|79750
687194776038|6359|79751
687194776038|7585|79752
687194776050|1963|79753
687194776050|2023|79754
687194776050|9185|79755
687194776050|10979|79756
687194776054|1963|79757
687194776054|6383|79758
687194776062|1963|79759
687194776062|5085|79760
687194776062|6938|79761
687194776062|7045|79762
687194776062|9246|79763
687194776077|1963|79764
687194776077|2910|79765
687194776077|6680|79766
687194776077|6978|79767
687194776096|1616|79768
687194776096|1963|79769
687194776096|5140|79770
687194776096|11557|79771
687194776113|1682|79772
687194776113|1963|79773
687194776113|1996|79774
687194776113|2843|79775
687194776113|2931|79776
687194776113|5188|79777
687194776113|9106|79778
687194776122|1963|79779
687194776136|1963|79780
687194776136|2924|79781
687194776136|6414|79782
687194776136|10599|79783
687194776136|11685|79784
687194776136|13162|79785
687194776148|1963|79786
687194776148|3101|79787
687194776148|7516|79788
687194776148|10569|79789
687194776161|1963|79790
687194776161|3114|79791
687194776161|7218|79792
687194776180|1963|79793
687194776180|2855|79794
687194776180|2858|79795
687194776180|7424|79796
687194776180|9182|79797
687194776180|13418|79798
687194776200|1963|79799
687194776200|2839|79800
687194776200|2841|79801
687194776200|3081|79802
687194776200|5074|79803
687194776200|5259|79804
687194776200|10498|79805
687194776200|11307|79806
687194776200|11620|79807
687194776214|1963|79808
687194776214|2014|79809
687194776214|8205|79810
687194776214|9848|79811
687194776228|1186|79812
687194776228|1963|79813
687194776228|1991|79814
687194776228|5155|79815
687194776228|9343|79816
687194776228|11531|79817
687194776247|1963|79818
687194776247|7604|79819
687194776247|9198|79820
755914252996|1|79821
687194776273|1524|79822
687194776273|2011|79823
687194776273|2819|79824
687194776273|9259|79825
687194776273|10035|79826
687194776273|14795|79827
687194776292|1524|79828
687194776292|3011|79829
687194776292|9191|79830
687194776292|9467|79831
687194776292|13469|79832
687194776292|14287|79833
893353206519|1|79834
962072683278|1|79835
893353206554|1|79836
1030792160033|1|79837
1030792160052|1|79838
962072683328|1|79839
1030792160089|1|79840
1030792160118|1|79841
962072683400|1|79842
893353206697|1|79843
962072683461|1|79844
1030792160217|1|79845
824633730051|1|79846
1030792160326|1|79847
824633730410|643|79848
618475300220|643|79849
1030792160656|643|79850
893353207196|643|79851
893353207209|1541|79852
893353207209|6441|79853
893353207209|11792|79854
893353207209|12002|79855
962072683957|6|79856
962072683957|11577|79857
824633730486|60|79858
824633730486|803|79859
824633730486|1671|79860
824633730486|6383|79861
824633730486|7534|79862
824633730494|60|79863
824633730494|1671|79864
824633730494|1864|79865
824633730494|1952|79866
824633730494|2988|79867
824633730509|60|79868
824633730509|1198|79869
824633730509|14846|79870
893353207247|282|79871
893353207247|796|79872
893353207247|2080|79873
893353207247|2880|79874
893353207247|4863|79875
893353207247|5112|79876
893353207247|9315|79877
893353207253|441|79878
893353207253|1676|79879
893353207253|2900|79880
893353207253|2970|79881
893353207253|2977|79882
893353207253|4863|79883
893353207253|6838|79884
893353207253|6986|79885
893353207253|13021|79886
893353207254|1024|79887
893353207254|4863|79888
893353207258|1181|79889
893353207258|2035|79890
893353207258|4863|79891
893353207258|5057|79892
893353207258|5754|79893
893353207258|7619|79894
893353207258|9312|79895
893353207258|14289|79896
893353207268|4863|79897
893353207268|5085|79898
893353207268|7553|79899
893353207268|9899|79900
893353207268|11348|79901
962072684016|1748|79902
962072684016|5445|79903
962072684016|9272|79904
962072684016|9710|79905
962072684121|1526|79906
962072684121|2815|79907
962072684121|2893|79908
962072684121|2928|79909
962072684121|7559|79910
962072684121|7605|79911
962072684121|11715|79912
962072684121|13831|79913
962072684121|14444|79914
687194777184|0|79915
687194777184|6747|79916
687194777184|12296|79917
824633730672|140|79918
824633730672|1741|79919
824633730672|1989|79920
824633730672|4875|79921
824633730672|5193|79922
824633730672|6972|79923
824633730672|9102|79924
824633730672|11953|79925
824633730672|13990|79926
824633730683|1741|79927
824633730683|5543|79928
824633730683|7003|79929
824633730683|8141|79930
824633730683|10543|79931
824633730683|12018|79932
824633730703|295|79933
824633730703|1741|79934
824633730703|6365|79935
824633730703|7419|79936
824633730712|1741|79937
824633730712|5093|79938
824633730712|5343|79939
824633730712|6358|79940
824633730712|9202|79941
824633730728|1741|79942
824633730728|5064|79943
824633730728|5102|79944
824633730728|9190|79945
824633730737|1741|79946
824633730737|2845|79947
824633730737|5468|79948
824633730755|1741|79949
824633730755|1989|79950
824633730755|6456|79951
824633730755|6977|79952
824633730755|8960|79953
824633730755|10222|79954
824633730771|1741|79955
824633730771|6533|79956
824633730771|7585|79957
824633730791|1741|79958
824633730791|3007|79959
824633730791|5752|79960
824633730791|7455|79961
1030792161270|140|79962
1030792161270|1174|79963
1030792161270|1187|79964
1030792161270|1990|79965
1030792161270|2004|79966
1030792161270|2047|79967
755914254344|140|79968
755914254344|469|79969
755914254344|1187|79970
755914254344|1470|79971
755914254344|2915|79972
755914254344|2961|79973
755914254344|6733|79974
1030792161305|140|79975
1030792161305|2059|79976
1030792161305|9161|79977
1030792161305|12711|79978
755914254365|8|79979
755914254365|1444|79980
755914254365|2987|79981
755914254365|5122|79982
755914254365|5243|79983
755914254365|9036|79984
755914254366|576|79985
755914254366|1444|79986
755914254375|1444|79987
755914254375|2895|79988
755914254375|5132|79989
755914254375|7553|79990
755914254375|9234|79991
755914254387|1444|79992
755914254387|2050|79993
755914254387|9260|79994
755914254392|1444|79995
755914254392|1675|79996
755914254392|3057|79997
755914254392|9647|79998
755914254392|11642|79999
755914254392|11724|80000
755914254411|1444|80001
755914254411|1991|80002
755914254411|5140|80003
755914254411|11592|80004
755914254422|587|80005
755914254422|1444|80006
755914254422|9116|80007
755914254422|10223|80008
755914254422|11638|80009
755914254422|11741|80010
755914254435|1444|80011
755914254435|1763|80012
755914254435|6449|80013
755914254435|9265|80014
755914254435|11375|80015
755914254435|14771|80016
755914254454|288|80017
755914254454|1444|80018
755914254454|6388|80019
755914254454|6456|80020
755914254454|9327|80021
755914254454|11635|80022
755914254454|11731|80023
755914254454|12302|80024
755914254471|807|80025
755914254471|1444|80026
755914254471|1454|80027
755914254471|2117|80028
755914254471|11731|80029
962072684873|561|80030
962072684884|139|80031
962072684884|2068|80032
1099511638386|139|80033
1099511638386|2046|80034
824633731448|139|80035
824633731448|144|80036
824633731448|2814|80037
1030792161672|139|80038
1030792161672|1985|80039
1030792161672|2788|80040
755914254762|139|80041
755914254762|3003|80042
824633731512|139|80043
755914254779|139|80044
824633731536|139|80045
755914254820|139|80046
755914254820|3003|80047
893353208305|139|80048
893353208305|3003|80049
893353208325|139|80050
824633731609|1741|80051
824633731609|2887|80052
824633731609|6353|80053
824633731609|7505|80054
687194778153|798|80055
687194778153|1524|80056
687194778153|2973|80057
687194778153|7472|80058
824633731638|1678|80059
824633731638|1741|80060
824633731638|2829|80061
824633731638|3058|80062
824633731638|3088|80063
687194778187|410|80064
687194778187|2815|80065
687194778187|8509|80066
687194778187|8637|80067
687194778187|9674|80068
687194778187|13153|80069
687194778187|13727|80070
687194778194|1524|80071
687194778194|5066|80072
687194778194|5190|80073
687194778194|8146|80074
687194778194|12229|80075
687194778205|1524|80076
687194778205|2061|80077
687194778205|5109|80078
687194778205|6427|80079
687194778205|9263|80080
824633731687|1741|80081
824633731687|2893|80082
824633731687|11457|80083
824633731706|592|80084
824633731706|10432|80085
824633731706|11410|80086
962072685195|592|80087
962072685195|1952|80088
962072685195|2857|80089
962072685195|7523|80090
893353208462|592|80091
1030792161947|1614|80092
1030792161947|1937|80093
1030792161947|6370|80094
1030792161947|9060|80095
1030792161947|12110|80096
1030792161959|1937|80097
1030792161959|2065|80098
1030792161959|2825|80099
1030792161959|9481|80100
1030792161959|12971|80101
1030792161978|1204|80102
1030792161978|1937|80103
1030792161978|2030|80104
1030792161978|5011|80105
1030792161978|6476|80106
1030792161978|7575|80107
1030792161978|10458|80108
1030792161992|1937|80109
1030792161992|4941|80110
1030792161992|10967|80111
1030792162001|1937|80112
1030792162001|12935|80113
824633731815|2|80114
412316871420|2|80115
687194778372|1404|80116
687194778372|2863|80117
687194778372|2874|80118
687194778372|2875|80119
687194778372|5079|80120
687194778372|5360|80121
687194778372|7567|80122
687194778372|13141|80123
687194778386|1404|80124
687194778386|2793|80125
687194778386|2910|80126
687194778386|9131|80127
687194778386|11996|80128
687194778386|12220|80129
687194778397|1944|80130
687194778397|6139|80131
687194778397|13287|80132
824633732212|283|80133
824633732212|5466|80134
549755825273|443|80135
549755825273|2977|80136
549755825273|6795|80137
549755825273|7100|80138
549755825273|12169|80139
549755825275|2423|80140
549755825275|3059|80141
549755825275|6395|80142
549755825275|9293|80143
549755825275|11415|80144
549755825280|579|80145
549755825280|2423|80146
549755825280|2785|80147
549755825280|3027|80148
549755825299|2423|80149
549755825299|2881|80150
549755825299|5307|80151
549755825299|9141|80152
1099511639206|59|80153
412316871867|59|80154
412316871867|2058|80155
962072685763|59|80156
962072685763|2965|80157
412316871883|59|80158
412316871883|592|80159
412316871883|2855|80160
412316871883|6438|80161
687194778831|1410|80162
687194778831|1997|80163
687194778831|5122|80164
687194778831|9259|80165
687194778831|11585|80166
687194778847|1410|80167
687194778847|2891|80168
687194778847|3055|80169
687194778847|9076|80170
687194778847|9290|80171
687194778847|11307|80172
1030792162531|139|80173
893353209092|146|80174
893353209092|244|80175
893353209092|1997|80176
893353209092|2858|80177
893353209092|2890|80178
893353209092|5099|80179
893353209092|9177|80180
893353209092|12059|80181
1030792162755|1023|80182
962072686164|0|80183
962072686164|2008|80184
962072686164|2808|80185
343597395633|149|80186
343597395633|2847|80187
137438965426|149|80188
137438965426|1987|80189
274877918899|149|80190
137438965428|149|80191
962072686261|149|80192
962072686261|1505|80193
962072686261|5141|80194
343597395644|149|80195
343597395644|1991|80196
343597395644|2114|80197
824633732797|149|80198
824633732797|2785|80199
824633732797|3051|80200
824633732797|9195|80201
274877918925|585|80202
274877918925|1026|80203
274877918925|1339|80204
274877918925|1679|80205
274877918925|5101|80206
274877918925|5108|80207
274877918925|11552|80208
755914256078|1444|80209
755914256078|1985|80210
755914256078|2119|80211
755914256078|3030|80212
755914256078|3054|80213
755914256078|5064|80214
755914256078|7596|80215
687194779356|540|80216
687194779356|2886|80217
687194779356|7033|80218
687194779356|9128|80219
687194779356|14035|80220
274877918956|1339|80221
274877918956|2846|80222
274877918956|5238|80223
274877918957|1339|80224
274877918957|6689|80225
274877918957|10145|80226
687194779374|540|80227
687194779374|2982|80228
687194779374|6039|80229
755914256128|448|80230
